Crop,Province,District,Year,Area_000_Hectares,Area_Percent_Share,Production_000_Tons,Production_Percent_Share
Rice,Sindh,Jamshoro,2021-22,0.00,0.00,0.00,0.00
Rice,Sindh,Jamshoro,2022-23,0.54,0.09,1.59,0.08
Rice,Sindh,Hyderabad,2021-22,0.93,0.12,3.52,0.14
Rice,Sindh,Hyderabad,2022-23,0.91,0.15,3.36,0.17
Rice,Sindh,Matiari,2021-22,0.41,0.05,0.00,0.00
Rice,Sindh,Matiari,2022-23,0.00,0.00,0.00,0.00
Rice,Sindh,Tando Allahyar,2021-22,0.00,0.00,0.00,0.00
Rice,Sindh,Tando Allahyar,2022-23,0.00,0.00,0.00,0.00
Rice,Sindh,T.M.Khan,2021-22,14.75,1.95,50.03,1.95
Rice,Sindh,T.M.Khan,2022-23,11.45,1.90,30.85,1.53
Rice,Sindh,Badin,2021-22,116.21,15.36,481.11,18.75
Rice,Sindh,Badin,2022-23,124.58,20.65,382.85,19.03
Rice,Sindh,Thatta,2021-22,84.52,11.17,301.16,11.74
Rice,Sindh,Thatta,2022-23,59.44,9.85,254.12,12.63
Rice,Sindh,Karachi,2021-22,0.00,0.00,0.00,0.00
Rice,Sindh,Karachi,2022-23,0.00,0.00,0.00,
Rice,Sindh,Total,2021-22,756.57,,2566.16,
Rice,Sindh,Total,2022-23,603.31,,2011.80,100.00
Rice,Kpk,Bannu,2021-22,2.99,4.65,5.79,3.67
Rice,Kpk,Bannu,2022-23,3.07,5.42,5.69,4.14
Rice,Kpk,Lakki Marwat,2021-22,0.20,0.32,0.31,0.20
Rice,Kpk,Lakki Marwat,2022-23,0.20,0.35,0.31,0.22
Rice,Kpk,D.Ikhan,2021-22,11.41,17.77,31.38,19.92
Rice,Kpk,D.Ikhan,2022-23,9.29,16.39,25.54,18.61
Rice,Kpk,Tank,2021-22,0.65,1.01,1.04,0.66
Rice,Kpk,Tank,2022-23,0.72,1.27,1.19,0.87
Rice,Kpk,Abbottabad,2021-22,0.00,0.00,0.00,0.00
Rice,Kpk,Abbottabad,2022-23,0.00,0.00,0.00,0.00
Rice,Kpk,Battagram,2021-22,1.66,2.58,3.63,2.30
Rice,Kpk,Battagram,2022-23,1.63,2.88,3.58,2.61
Rice,Kpk,Haripur,2021-22,0.00,0.00,0.00,0.00
Rice,Kpk,Haripur,2022-23,0.00,0.00,0.00,0.00
Rice,Kpk,Kohistan,2021-22,0.08,0.13,0.19,0.12
Rice,Kpk,Kohistan,2022-23,0.08,0.13,0.17,0.12
Rice,Kpk,Mansehra,2021-22,1.42,2.21,3.73,2.37
Rice,Kpk,Mansehra,2022-23,1.42,2.51,3.73,2.72
Rice,Kpk,Kohat,2021-22,0.01,0.01,0.01,0.01
Rice,Kpk,Kohat,2022-23,0.01,0.01,0.01,0.01
Rice,Kpk,Karak,2021-22,0.00,0.00,0.00,0.00
Rice,Kpk,Karak,2022-23,0.00,0.00,0.00,0.00
Rice,Kpk,Hangu,2021-22,0.31,0.48,0.55,0.35
Rice,Kpk,Hangu,2022-23,0.11,0.20,0.20,0.15
Rice,Kpk,Mardan,2021-22,2.56,3.98,4.27,2.71
Rice,Kpk,Mardan,2022-23,2.65,4.68,4.38,3.19
Rice,Kpk,Sawabi,2021-22,0.47,0.73,0.72,0.46
Rice,Kpk,Sawabi,2022-23,0.47,0.83,0.77,0.56
Rice,Kpk,Bunir,2021-22,0.25,0.39,0.49,0.31
Rice,Kpk,Bunir,2022-23,0.17,0.30,0.40,0.29
Rice,Kpk,Chitral,2021-22,1.83,2.85,5.24,3.32
Rice,Kpk,Chitral,2022-23,1.83,3.22,5.20,3.79
Rice,Kpk,Malakand,2021-22,4.75,7.39,11.67,7.41
Rice,Kpk,Malakand,2022-23,3.13,5.52,8.86,6.45
Rice,Kpk,Dir Lower,2021-22,9.04,14.06,21.43,13.60
Rice,Kpk,Dir Lower,2022-23,8.11,14.31,19.64,14.31
Rice,Unknown,Dir Upper,2021-22,7.48,11.64,14.14,8.98
Rice,Unknown,Dir Upper,2022-23,6.54,11.53,12.37,9.01
Rice,Unknown,Shangla,2021-22,1.40,2.18,3.93,2.49
Rice,Unknown,Shangla,2022-23,1.36,2.40,3.81,2.77
Rice,Unknown,Swat,2021-22,6.23,9.70,22.14,14.05
Rice,Unknown,Swat,2022-23,4.28,7.56,14.86,10.82
Rice,Unknown,Peshawar,2021-22,0.04,0.07,0.15,0.09
Rice,Unknown,Peshawar,2022-23,0.06,0.10,0.22,0.16
Rice,Unknown,Charsada,2021-22,0.05,0.08,0.12,0.08
Rice,Unknown,Charsada,2022-23,0.07,0.12,0.15,0.11
Rice,Unknown,Nowshera,2021-22,0.03,0.04,0.05,0.03
Rice,Unknown,Nowshera,2022-23,0.02,0.04,0.05,0.03
Rice,Unknown,Bajour,2021-22,4.79,7.45,7.58,4.81
Rice,Unknown,Bajour,2022-23,4.79,8.45,7.55,5.50
Rice,Unknown,Khyber,2021-22,0.00,0.00,0.00,0.00
Rice,Unknown,Khyber,2022-23,0.00,0.00,0.00,0.00
Rice,Unknown,Kurram,2021-22,5.97,9.28,17.91,11.37
Rice,Unknown,Kurram,2022-23,6.00,10.58,17.45,12.72
Rice,Unknown,Muhmand,2021-22,0.00,0.00,0.00,0.00
Rice,Unknown,Muhmand,2022-23,0.00,0.00,0.00,0.00
Rice,Unknown,N. Waziristan,2021-22,0.17,0.26,0.27,0.17
Rice,Unknown,N. Waziristan,2022-23,0.19,0.33,0.30,0.22
Rice,Unknown,S. Waziristan,2021-22,0.00,0.00,0.00,0.00
Rice,Unknown,S. Waziristan,2022-23,0.00,0.00,0.00,0.00
Rice,Unknown,Oriakzai,2021-22,0.38,0.59,0.70,0.44
Rice,Unknown,Oriakzai,2022-23,0.39,0.68,0.70,0.51
Rice,Unknown,SD Bannu,2021-22,0.00,0.00,0.00,0.00
Rice,Unknown,SD Bannu,2022-23,0.00,0.00,0.00,0.00
Rice,Unknown,SD D.I. Khan,2021-22,0.09,0.13,0.14,0.09
Rice,Unknown,SD D.I. Khan,2022-23,0.09,0.16,0.15,0.11
Rice,Unknown,SD Hassan Khel,2021-22,0.00,0.00,0.00,0.00
Rice,Unknown,SD Hassan Khel,2022-23,0.00,0.00,0.00,0.00
Rice,Unknown,SD Kohat,2021-22,0.00,0.00,0.00,0.00
Rice,Unknown,SD Kohat,2022-23,0.00,0.00,0.00,0.00
Rice,Unknown,Total,2021-22,64.24,,157.58,
Rice,Unknown,Total,2022-23,56.67,,137.27,
Rice,Balochistan,Quetta,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Quetta,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Pishin,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Pishin,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,K. Abdullah,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,K. Abdullah,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Chagai,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Chagai,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Loralai,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Loralai,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Musa Khail,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Musa Khail,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Barkhan,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Barkhan,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Zhob,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Zhob,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Sherani,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Sherani,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Killa Saifullah,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Killa Saifullah,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Sibi,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Sibi,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Harnai,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Harnai,2022-23,0.05,0.04,0.14,0.13
Rice,Balochistan,Ziarat,2021-22,0.05,0.03,0.14,0.03
Rice,Balochistan,Ziarat,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Kohlu,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Kohlu,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Dera Bughti,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Dera Bughti,2022-23,0.17,0.13,0.47,0.45
Rice,Balochistan,Nasirabad,2021-22,0.10,0.06,0.29,0.05
Rice,Balochistan,Nasirabad,2022-23,48.78,38.42,10.80,10.47
Rice,Balochistan,Jaffarabad,2021-22,65.11,40.34,216.43,41.24
Rice,Balochistan,Jaffarabad,2022-23,75.15,59.20,85.51,82.89
Rice,Balochistan,Kachhi,2021-22,93.53,57.94,301.52,57.46
Rice,Balochistan,Kachhi,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Jhal Magsi,2021-22,0.19,0.12,0.57,0.11
Rice,Balochistan,Jhal Magsi,2022-23,0.21,0.16,0.16,0.15
Rice,Balochistan,Kalat,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Kalat,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Mastung,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Mastung,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Khuzdar,2021-22,1.19,0.73,2.95,0.56
Rice,Balochistan,Khuzdar,2022-23,1.29,1.01,3.24,3.14
Rice,Balochistan,Awaran,2021-22,0.28,0.17,0.61,0.12
Rice,Balochistan,Awaran,2022-23,0.28,0.22,0.62,0.60
Rice,Balochistan,Kharan,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Kharan,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Washuk,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Washuk,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Lasbela,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Lasbela,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Turbat,2021-22,0.98,0.61,2.25,0.43
Rice,Balochistan,Turbat,2022-23,1.02,0.80,2.19,2.12
Rice,Balochistan,Panjgoor,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Panjgoor,2022-23,0.02,0.01,0.03,0.03
Rice,Balochistan,Gwadar,2021-22,0.00,0.00,0.00,0.00
Rice,Balochistan,Gwadar,2022-23,0.00,0.00,0.00,0.00
Rice,Balochistan,Total,2021-22,161.42,,524.75,
Rice,Balochistan,Total,2022-23,126.95,,103.16,
Maize,Punjab,Attock,2021-22,7.10,0.6,31.80,0.4
Maize,Punjab,Attock,2022-23,6.50,0.5,30.90,0.3
Maize,Punjab,Rawalpindi,2021-22,9.10,0.8,18.90,0.2
Maize,Punjab,Rawalpindi,2022-23,5.40,0.4,8.80,0.1
Maize,Punjab,Muree,2021-22,0.00,0.0,0.00,0.0
Maize,Punjab,Muree,2022-23,0.00,0.0,0.00,0.0
Maize,Punjab,Islamabad,2021-22,0.60,0.1,1.40,0.0
Maize,Punjab,Islamabad,2022-23,0.00,0.0,0.00,0.0
Maize,Punjab,Jhelum,2021-22,6.00,0.5,54.80,0.6
Maize,Punjab,Jhelum,2022-23,4.60,0.4,22.20,0.2
Maize,Punjab,Chakwal,2021-22,0.60,0.1,1.50,0.0
Maize,Punjab,Chakwal,2022-23,0.70,0.1,1.30,0.0
Maize,Punjab,Talagang,2021-22,0.00,0.0,0.00,0.0
Maize,Punjab,Talagang,2022-23,0.10,0.0,0.30,0.0
Maize,Punjab,Sargodha,2021-22,3.00,0.3,15.10,0.2
Maize,Punjab,Sargodha,2022-23,3.80,0.3,31.60,0.3
Maize,Punjab,Khushab,2021-22,0.00,0.0,0.00,0.0
Maize,Punjab,Khushab,2022-23,0.00,0.0,0.00,0.0
Maize,Punjab,Mianwali,2021-22,0.00,0.0,0.00,0.0
Maize,Punjab,Mianwali,2022-23,0.00,0.0,0.00,0.0
Maize,Punjab,Bhakkar,2021-22,0.00,0.0,0.00,0.0
Maize,Punjab,Bhakkar,2022-23,0.00,0.0,0.00,0.0
Maize,Punjab,Faisalabad,2021-22,54.70,4.6,365.90,4.2
Maize,Punjab,Faisalabad,2022-23,53.70,4.3,448.00,4.5
Maize,Punjab,Toba Tek Singh,2021-22,50.10,4.2,321.70,3.7
Maize,Punjab,Toba Tek Singh,2022-23,48.10,3.9,379.10,3.8
Maize,Punjab,Jhang,2021-22,3.30,0.3,52.20,0.6
Maize,Punjab,Jhang,2022-23,5.00,0.4,48.30,0.5
Maize,Punjab,Chiniot,2021-22,28.00,2.4,234.50,2.7
Maize,Punjab,Chiniot,2022-23,33.30,2.7,311.20,3.1
Maize,Punjab,Gujrat,2021-22,0.00,0.0,0.00,0.0
Maize,Punjab,Gujrat,2022-23,0.00,0.0,0.00,0.0
Maize,Punjab,M.B. Din,2021-22,0.40,0.0,1.90,0.0
Maize,Punjab,M.B. Din,2022-23,0.60,0.0,3.10,0.0
Maize,Punjab,Sialkot,2021-22,5.70,0.5,57.30,0.7
Maize,Punjab,Sialkot,2022-23,5.60,0.5,68.80,0.7
Maize,Punjab,Narowal,2021-22,0.10,0.0,0.90,0.0
Maize,Punjab,Narowal,2022-23,0.00,0.0,0.00,0.0
Maize,Punjab,Gujranwala,2021-22,2.80,0.2,26.10,0.3
Maize,Punjab,Gujranwala,2022-23,2.00,0.2,18.20,0.2
Maize,Punjab,Hafizabad,2021-22,0.40,0.0,2.00,0.0
Maize,Punjab,Hafizabad,2022-23,0.70,0.1,1.80,0.0
Maize,Punjab,Wazirabad,2021-22,0.00,0.0,0.00,0.0
Maize,Punjab,Wazirabad,2022-23,1.80,0.1,12.50,0.1
Maize,Punjab,Sheikhupura,2021-22,0.60,0.1,4.00,0.0
Maize,Punjab,Sheikhupura,2022-23,1.20,0.1,8.00,0.1
Maize,Punjab,Nankana Sahib,2021-22,4.50,0.4,38.10,0.4
Maize,Punjab,Nankana Sahib,2022-23,4.70,0.4,41.80,0.4
Maize,Punjab,Lahore,2021-22,2.10,0.2,9.50,0.1
Maize,Punjab,Lahore,2022-23,1.70,0.1,8.70,0.1
Maize,Punjab,Kasur,2021-22,77.80,6.6,663.70,7.7
Maize,Punjab,Kasur,2022-23,86.40,6.9,848.20,8.4
Maize,Punjab,Okara,2021-22,155.10,13.1,1156.10,13.4
Maize,Punjab,Okara,2022-23,165.00,13.3,1328.00,13.2
Maize,Punjab,Sahiwal,2021-22,125.20,10.6,846.10,9.8
Maize,Punjab,Sahiwal,2022-23,105.90,8.5,890.20,8.9
Maize,Punjab,Pakpattan,2021-22,163.30,13.8,1230.50,14.3
Maize,Punjab,Pakpattan,2022-23,173.30,13.9,1479.80,14.7
Maize,Punjab,Multan,2021-22,26.50,2.2,169.50,2.0
Maize,Punjab,Multan,2022-23,29.70,2.4,211.40,2.1
Maize,Punjab,Lodhran,2021-22,94.10,7.9,774.20,9.0
Maize,Punjab,Lodhran,2022-23,96.70,7.8,694.50,6.9
Maize,Punjab,Khanewal,2021-22,54.90,4.6,387.10,4.5
Maize,Punjab,Khanewal,2022-23,67.20,5.4,570.80,5.7
Maize,Punjab,Vehari,2021-22,245.10,20.7,1731.10,20.1
Maize,Punjab,Vehari,2022-23,258.00,20.7,1948.80,19.4
Maize,Punjab,M. Garh,2021-22,1.90,0.2,12.60,0.1
Maize,Punjab,M. Garh,2022-23,2.50,0.2,15.20,0.2
Maize,Punjab,Kot Addu,2021-22,0.00,0.0,0.00,0.0
Maize,Punjab,Kot Addu,2022-23,0.00,0.0,0.00,0.0
Maize,Punjab,Layyah,2021-22,0.00,0.0,0.00,0.0
Maize,Punjab,Layyah,2022-23,0.00,0.0,0.00,0.0
Maize,Punjab,D.G. Khan,2021-22,0.10,0.0,0.60,0.0
Maize,Punjab,D.G. Khan,2022-23,0.40,0.0,3.90,0.0
Maize,Punjab,Rajanpur,2021-22,0.00,0.0,0.00,0.0
Maize,Punjab,Rajanpur,2022-23,0.00,0.0,0.00,0.0
Maize,Punjab,Bahawalpur,2021-22,46.80,3.9,308.20,3.6
Maize,Punjab,Bahawalpur,2022-23,54.70,4.4,394.40,3.9
Maize,Punjab,Rahimyar Khan,2021-22,1.70,0.1,11.30,0.1
Maize,Punjab,Rahimyar Khan,2022-23,3.00,0.2,26.40,0.3
Maize,Punjab,Bahawalnagar,2021-22,13.70,1.2,100.20,1.2
Maize,Punjab,Bahawalnagar,2022-23,21.10,1.7,198.20,2.0
Maize,Punjab,Total,2021-22,1185.30,,8628.80,
Maize,Punjab,Total,2022-23,1243.40,,10054.40,
Maize,Sindh,Khairpur,2021-22,0.23,5.4,0.20,4.6
Maize,Sindh,Khairpur,2022-23,0.21,6.8,0.19,5.9
Maize,Sindh,Ghotki,2021-22,0.07,1.6,0.07,1.7
Maize,Sindh,Ghotki,2022-23,0.07,2.4,0.08,2.4
Maize,Sindh,Sukkur,2021-22,0.18,4.3,0.20,4.7
Maize,Sindh,Sukkur,2022-23,0.09,2.9,0.10,3.1
Maize,Sindh,N. Feroze,2021-22,0.23,5.4,0.18,4.1
Maize,Sindh,N. Feroze,2022-23,0.18,5.8,0.14,4.5
Maize,Sindh,Shaheed Benazir Abad,2021-22,0.02,0.5,0.02,0.5
Maize,Sindh,Shaheed Benazir Abad,2022-23,0.00,0.0,0.00,0.0
Maize,Sindh,Jacobabad,2021-22,0.00,0.0,0.00,0.0
Maize,Sindh,Jacobabad,2022-23,0.00,0.0,0.00,0.0
Maize,Sindh,Kashmore,2021-22,0.01,0.3,0.01,0.2
Maize,Sindh,Kashmore,2022-23,0.00,0.0,0.00,0.0
Maize,Sindh,Shikarpur,2021-22,0.02,0.5,0.02,0.5
Maize,Sindh,Shikarpur,2022-23,0.00,0.0,0.00,0.0
Maize,Sindh,Larkana,2021-22,0.00,0.0,0.00,0.0
Maize,Sindh,Larkana,2022-23,0.00,0.0,0.00,0.0
Maize,Sindh,Kambar Shahdat Kot,2021-22,0.00,0.0,0.00,0.0
Maize,Sindh,Kambar Shahdat Kot,2022-23,0.00,0.0,0.00,0.0
Maize,Sindh,Sanghar,2021-22,0.33,7.7,0.28,6.5
Maize,Sindh,Sanghar,2022-23,0.35,11.2,0.30,9.4
Maize,Sindh,Tharparkar,2021-22,0.15,3.4,0.12,2.7
Maize,Sindh,Tharparkar,2022-23,0.07,2.3,0.06,1.7
Maize,Sindh,Mirpurkhas,2021-22,0.03,0.7,0.02,0.4
Maize,Sindh,Mirpurkhas,2022-23,0.02,0.6,0.01,0.3
Maize,Sindh,Umarkot,2021-22,0.22,5.2,0.13,3.0
Maize,Sindh,Umarkot,2022-23,0.16,5.2,0.09,3.0
Maize,Sindh,Dadu,2021-22,0.13,2.9,0.13,3.1
Maize,Sindh,Dadu,2022-23,0.01,0.2,0.01,0.2
Maize,Sindh,Jamshoro,2021-22,0.32,7.4,0.32,7.3
Maize,Sindh,Jamshoro,2022-23,0.16,5.1,0.16,5.0
Maize,Sindh,Hyderabad,2021-22,0.03,0.6,0.04,0.8
Maize,Sindh,Hyderabad,2022-23,0.01,0.4,0.02,0.5
Maize,Sindh,Matiari,2021-22,0.80,18.9,1.02,23.4
Maize,Sindh,Matiari,2022-23,0.77,25.0,0.97,30.9
Maize,Sindh,Tando Allahyar,2021-22,0.19,4.5,0.19,4.2
Maize,Sindh,Tando Allahyar,2022-23,0.00,0.0,0.00,0.0
Maize,Sindh,T.M.Khan,2021-22,0.08,1.8,0.08,1.8
Maize,Sindh,T.M.Khan,2022-23,0.08,2.7,0.09,2.7
Maize,Sindh,Badin,2021-22,0.05,1.2,0.04,1.0
Maize,Sindh,Badin,2022-23,0.04,1.1,0.04,1.2
Maize,Sindh,Thatta,2021-22,1.07,25.1,1.18,27.1
Maize,Sindh,Thatta,2022-23,0.76,24.7,0.80,25.3
Maize,Sindh,Karachi,2021-22,0.11,2.5,0.11,2.5
Maize,Sindh,Karachi,2022-23,0.11,3.7,0.12,3.7
Maize,Sindh,Total,2021-22,4.255,,4.372,
Maize,Sindh,Total,2022-23,3.067,,3.149,
Maize,Kpk,Bannu,2021-22,5.00,1.1,10.80,1.2
Maize,Kpk,Bannu,2022-23,5.16,1.1,10.65,1.2
Maize,Kpk,Lakki Marwat,2021-22,1.30,0.3,2.56,0.3
Maize,Kpk,Lakki Marwat,2022-23,1.21,0.3,2.40,0.3
Maize,Kpk,D.Ikhan,2021-22,1.79,0.4,4.65,0.5
Maize,Kpk,D.Ikhan,2022-23,1.70,0.4,4.41,0.5
Maize,Kpk,Tank,2021-22,0.00,0.0,0.00,0.0
Maize,Kpk,Tank,2022-23,0.37,0.1,0.97,0.1
Maize,Kpk,Abbottabad,2021-22,19.06,4.2,38.46,4.3
Maize,Kpk,Abbottabad,2022-23,19.40,4.1,32.23,3.5
Maize,Kpk,Battagram,2021-22,20.91,4.6,33.96,3.8
Maize,Kpk,Battagram,2022-23,19.03,4.1,30.89,3.3
Maize,Kpk,Haripur,2021-22,32.56,7.1,33.22,3.7
Maize,Kpk,Haripur,2022-23,32.54,6.9,34.81,3.8
Maize,Kpk,Kohistan,2021-22,26.16,5.7,57.47,6.5
Maize,Kpk,Kohistan,2022-23,26.08,5.6,57.29,6.2
Maize,Kpk,Mansehra,2021-22,48.64,10.6,100.53,11.3
Maize,Kpk,Mansehra,2022-23,46.94,10.0,97.21,10.5
Maize,Kpk,Kohat,2021-22,0.88,0.2,1.46,0.2
Maize,Kpk,Kohat,2022-23,0.90,0.2,1.50,0.2
Maize,Kpk,Karak,2021-22,0.03,0.0,0.03,0.0
Maize,Kpk,Karak,2022-23,0.02,0.0,0.03,0.0
Maize,Kpk,Hangu,2021-22,5.66,1.2,5.13,0.6
Maize,Kpk,Hangu,2022-23,5.38,1.1,4.45,0.5
Maize,Kpk,Mardan,2021-22,23.86,5.2,72.22,8.1
Maize,Kpk,Mardan,2022-23,23.60,5.0,68.78,7.4
Maize,Kpk,Sawabi,2021-22,24.92,5.4,65.42,7.4
Maize,Kpk,Sawabi,2022-23,27.24,5.8,60.82,6.6
Maize,Kpk,Bunir,2021-22,48.50,10.6,50.21,5.7
Maize,Kpk,Bunir,2022-23,48.26,10.3,74.70,8.1
Maize,Kpk,Chitral,2021-22,5.51,1.2,12.45,1.4
Maize,Kpk,Chitral,2022-23,5.50,1.2,11.88,1.3
Maize,Kpk,Malakand,2021-22,4.48,1.0,11.14,1.3
Maize,Kpk,Malakand,2022-23,4.42,0.9,11.10,1.2
Maize,Kpk,Dir Lower,2021-22,18.73,4.1,48.85,5.5
Maize,Kpk,Dir Lower,2022-23,20.18,4.3,51.90,5.6
Maize,Kpk,Dir Upper,2021-22,5.84,1.3,12.33,1.4
Maize,Kpk,Dir Upper,2022-23,5.00,1.1,10.46,1.1
Maize,Unknown,Shangla,2021-22,35.34,7.7,53.43,6.0
Maize,Unknown,Shangla,2022-23,37.57,8.0,56.35,6.1
Maize,Unknown,Swat,2021-22,57.01,12.4,110.10,12.4
Maize,Unknown,Swat,2022-23,62.96,13.4,118.92,12.9
Maize,Unknown,Peshawar,2021-22,17.88,3.9,50.59,5.7
Maize,Unknown,Peshawar,2022-23,18.30,3.9,65.42,7.1
Maize,Unknown,Charsada,2021-22,13.06,2.8,40.90,4.6
Maize,Unknown,Charsada,2022-23,15.71,3.4,50.25,5.4
Maize,Unknown,Nowshera,2021-22,10.71,2.3,34.02,3.8
Maize,Unknown,Nowshera,2022-23,9.14,2.0,28.70,3.1
Maize,Unknown,Bajour,2021-22,7.28,1.6,9.55,1.1
Maize,Unknown,Bajour,2022-23,7.32,1.6,9.60,1.0
Maize,Unknown,Khyber,2021-22,2.08,0.5,3.18,0.4
Maize,Unknown,Khyber,2022-23,2.12,0.5,3.18,0.3
Maize,Unknown,Kurram,2021-22,2.99,0.7,4.50,0.5
Maize,Unknown,Kurram,2022-23,3.02,0.6,4.51,0.5
Maize,Unknown,Muhmand,2021-22,0.38,0.1,0.47,0.1
Maize,Unknown,Muhmand,2022-23,0.39,0.1,0.47,0.1
Maize,Unknown,N. Waziristan,2021-22,3.90,0.9,3.79,0.4
Maize,Unknown,N. Waziristan,2022-23,4.84,1.0,4.75,0.5
Maize,Unknown,S. Waziristan,2021-22,4.04,0.9,4.37,0.5
Maize,Unknown,S. Waziristan,2022-23,4.07,0.9,4.37,0.5
Maize,Unknown,Oriakzai,2021-22,5.29,1.2,5.94,0.7
Maize,Unknown,Oriakzai,2022-23,5.34,1.1,5.95,0.6
Maize,Unknown,SD Bannu,2021-22,1.14,0.2,1.13,0.1
Maize,Unknown,SD Bannu,2022-23,1.17,0.2,1.14,0.1
Maize,Unknown,SD D.I. Khan,2021-22,0.60,0.1,0.46,0.1
Maize,Unknown,SD D.I. Khan,2022-23,0.63,0.1,0.47,0.1
Maize,Unknown,SD Hassan Khel,2021-22,0.98,0.2,1.02,0.1
Maize,Unknown,SD Hassan Khel,2022-23,1.00,0.2,1.03,0.1
Maize,Unknown,SD Kohat,2021-22,1.89,0.4,2.19,0.2
Maize,Unknown,SD Kohat,2022-23,1.94,0.4,2.20,0.2
Maize,Unknown,Total,2021-22,458.41,,886.52,
Maize,Unknown,Total,2022-23,468.43,,923.78,
Maize,Balochistan,Quetta,2021-22,0.00,0.0,0.00,0.0
Maize,Balochistan,Quetta,2022-23,0.00,0.0,0.00,0.0
Maize,Balochistan,Pishin,2021-22,0.01,0.2,0.01,0.3
Maize,Balochistan,Pishin,2022-23,0.02,0.5,0.03,0.8
Maize,Balochistan,K. Abdullah,2021-22,0.00,0.0,0.00,0.0
Maize,Balochistan,K. Abdullah,2022-23,0.00,0.0,0.00,0.0
Maize,Balochistan,Chagai,2021-22,1.02,22.7,1.15,23.8
Maize,Balochistan,Chagai,2022-23,0.69,15.3,0.00,0.0
Maize,Balochistan,Nushki,2021-22,0.03,0.6,0.03,0.6
Maize,Balochistan,Nushki,2022-23,0.04,0.8,0.03,1.0
Maize,Balochistan,Loralai,2021-22,0.54,12.0,0.61,12.6
Maize,Balochistan,Loralai,2022-23,0.70,15.5,0.36,11.3
Maize,Balochistan,Musa Khail,2021-22,0.68,15.0,0.69,14.2
Maize,Balochistan,Musa Khail,2022-23,0.72,16.0,0.65,20.3
Maize,Balochistan,Barkhan,2021-22,0.06,1.3,0.07,1.5
Maize,Balochistan,Barkhan,2022-23,0.07,1.4,0.08,2.4
Maize,Balochistan,Zhob,2021-22,0.14,3.1,0.13,2.6
Maize,Balochistan,Zhob,2022-23,0.14,3.2,0.07,2.1
Maize,Balochistan,Killa Saifullah,2021-22,0.15,3.3,0.16,3.4
Maize,Balochistan,Killa Saifullah,2022-23,0.15,3.3,0.15,4.7
Maize,Balochistan,Sibi,2021-22,0.05,1.0,0.05,1.0
Maize,Balochistan,Sibi,2022-23,0.05,1.1,0.01,0.4
Maize,Balochistan,Harnai,2021-22,0.00,0.0,0.00,0.0
Maize,Balochistan,Harnai,2022-23,0.00,0.0,0.00,0.0
Maize,Balochistan,Ziarat,2021-22,0.05,1.1,0.06,1.2
Maize,Balochistan,Ziarat,2022-23,0.03,0.8,0.04,1.2
Maize,Balochistan,Kohlu,2021-22,0.00,0.0,0.00,0.0
Maize,Balochistan,Kohlu,2022-23,0.00,0.0,0.00,0.0
Maize,Balochistan,Dera Bughti,2021-22,0.12,2.6,0.11,2.4
Maize,Balochistan,Dera Bughti,2022-23,0.08,1.8,0.08,2.4
